Genre,Publisher,Rank,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Adventure,Idea Factory,1193511,162911.0,0.18999999999999997,0.0,2.1899999999999977,0.04,2.4199999999999977
Adventure,Ignition Entertainment,13953,2008.0,0.03,0.0,0.0,0.0,0.04
Adventure,Imadio,9183,1997.0,0.0,0.0,0.14,0.0,0.14
Adventure,Imagineer,30831,5991.0,0.0,0.0,0.4,0.0,0.4
Adventure,Indie Games,29151,4008.0,0.03,0.02,0.0,0.0,0.06
Adventure,Infogrames,35634,5997.0,0.39,0.27,0.0,0.04,0.7200000000000001
Adventure,Interchannel,59340,8026.0,0.0,0.0,0.1,0.0,0.1
Adventure,Interplay,2504,1996.0,0.46,0.31,0.0,0.05,0.83
Adventure,JoWood Productions,35803,6026.0,0.21000000000000002,0.03,0.0,0.02,0.26
Adventure,KID,60792,8016.0,0.0,0.0,0.08,0.0,0.08
Adventure,Kadokawa Games,92984,12082.0,0.0,0.0,0.12,0.0,0.12
Adventure,Kadokawa Shoten,449217,66322.0,0.0,0.0,1.7000000000000006,0.0,1.7000000000000006
Adventure,Kaga Create,32237,4028.0,0.0,0.0,0.02,0.0,0.02
Adventure,Kalypso Media,30944,4017.0,0.0,0.03,0.0,0.0,0.04
Adventure,Kemco,11986,1999.0,0.06,0.01,0.0,0.0,0.07
Adventure,Kids Station,14908,2007.0,0.0,0.0,0.03,0.0,0.03
Adventure,Knowledge Adventure,4641,2009.0,0.39,0.0,0.0,0.03,0.42
Adventure,Koch Media,27826,4024.0,0.05,0.04,0.0,0.01,0.09000000000000001
Adventure,Konami Digital Entertainment,566346,104324.0,5.0,1.4600000000000004,2.689999999999999,0.4500000000000002,9.569999999999997
Adventure,LEGO Media,8190,2001.0,0.1,0.07,0.0,0.01,0.18
Adventure,Legacy Interactive,13596,2008.0,0.04,0.0,0.0,0.0,0.04
Adventure,Level 5,59165,8042.0,0.0,0.0,0.12,0.0,0.12
Adventure,Little Orbit,73296,14098.0,0.23000000000000004,0.65,0.0,0.09,0.97
Adventure,LucasArts,19703,6011.0,0.77,1.07,0.04,0.15000000000000002,2.01
Adventure,MC2 Entertainment,29732,4008.0,0.03,0.02,0.0,0.0,0.06
Adventure,Majesco Entertainment,37292,8029.0,0.7,0.19,0.0,0.02,0.9100000000000001
Adventure,Mamba Games,14134,2008.0,0.0,0.03,0.0,0.01,0.03
Adventure,Marvelous Games,15427,2015.0,0.0,0.0,0.02,0.0,0.02
Adventure,Marvelous Interactive,201925,28111.0,0.11,0.03,0.3700000000000001,0.05,0.5500000000000002
Adventure,Mastertronic,14527,2011.0,0.0,0.03,0.0,0.0,0.03
Adventure,Mastiff,13295,2009.0,0.04,0.0,0.0,0.0,0.05
Adventure,Mattel Interactive,17402,3999.0,0.18,0.12000000000000001,0.0,0.02,0.31000000000000005
Adventure,Media Factory,9015,2000.0,0.0,0.0,0.14,0.0,0.14
Adventure,Media Works,29923,4013.0,0.0,0.0,0.05,0.0,0.05
Adventure,Merscom LLC,7728,2009.0,0.0,0.17,0.0,0.03,0.2
Adventure,Microids,86804,12046.0,0.09999999999999999,0.09,0.0,0.01,0.21
Adventure,Microsoft Game Studios,11946,6019.0,1.09,0.44,0.0,0.08,1.6300000000000001
Adventure,Midway Games,46962,8027.0,0.32,0.01,0.0,0.02,0.37000000000000005
Adventure,Minato Station,31364,4023.0,0.0,0.0,0.03,0.0,0.03
Adventure,Mindscape,14269,2010.0,0.02,0.01,0.0,0.0,0.03
Adventure,Mojang,23580,10075.0,1.25,1.3,0.0,0.36,2.89
Adventure,NEC,9225,1995.0,0.0,0.0,0.14,0.0,0.14
Adventure,NEC Interchannel,55985,10003.0,0.0,0.0,0.51,0.0,0.51
Adventure,Namco Bandai Games,695811,116595.0,0.8600000000000002,0.6800000000000002,3.549999999999997,0.19,5.289999999999996
Adventure,Natsume,11686,2009.0,0.07,0.0,0.0,0.01,0.08
Adventure,Neko Entertainment,28926,4015.0,0.06,0.0,0.0,0.0,0.06
Adventure,NetRevo,15300,2010.0,0.0,0.0,0.02,0.0,0.02
Adventure,NewKidCo,6531,2002.0,0.19,0.07,0.0,0.0,0.26
Adventure,Nintendo,193705,70161.0,17.72,7.659999999999998,9.01,1.28,35.709999999999994
Adventure,Nippon Ichi Software,173137,24152.0,0.09000000000000001,0.01,0.31000000000000005,0.01,0.42000000000000015
Adventure,Nitroplus,16560,2014.0,0.0,0.0,0.01,0.0,0.01
Adventure,Nobilis,31779,4016.0,0.0,0.02,0.01,0.0,0.03
Adventure,Nordic Games,28418,4031.0,0.0,0.06999999999999999,0.0,0.01,0.08
Adventure,O-Games,12757,2010.0,0.02,0.03,0.0,0.01,0.06
Adventure,Otomate,16352,2013.0,0.0,0.0,0.01,0.0,0.01
Adventure,Oxygen Interactive,22112,4017.0,0.15000000000000002,0.01,0.0,0.02,0.18
Adventure,PQube,54980,10062.0,0.14,0.13,0.17,0.060000000000000005,0.5
Adventure,Pack-In-Video,12905,1995.0,0.0,0.0,0.05,0.0,0.05
Adventure,Piacci,16294,2010.0,0.0,0.0,0.01,0.0,0.01
Adventure,Pioneer LDC,32275,5995.0,0.0,0.0,0.32,0.01,0.33
Adventure,PopCap Games,6887,2008.0,0.13,0.08,0.0,0.02,0.24
Adventure,Princess Soft,44658,6016.0,0.0,0.0,0.07,0.0,0.07
Adventure,Prototype,397696,52264.0,0.0,0.0,0.5800000000000003,0.0,0.5800000000000003
Adventure,Psygnosis,73427,11975.0,0.2,0.14,0.07,0.02,0.42000000000000004
Adventure,Quinrose,173959,22132.0,0.0,0.0,0.17000000000000004,0.0,0.17000000000000004
Adventure,Quintet,15349,1998.0,0.0,0.0,0.02,0.0,0.02
Adventure,RED Entertainment,15975,2010.0,0.0,0.0,0.02,0.0,0.02
Adventure,Red Orb,1158,3991.0,1.54,3.61,0.0,0.1,5.24
Adventure,Reef Entertainment,59933,8048.0,0.0,0.08,0.0,0.01,0.09999999999999999
Adventure,Revolution (Japan),15815,2009.0,0.0,0.0,0.02,0.0,0.02
Adventure,Revolution Software,28519,4030.0,0.0,0.06999999999999999,0.0,0.01,0.06999999999999999
Adventure,Rising Star Games,68938,10043.0,0.17,0.0,0.03,0.01,0.21000000000000002
Adventure,Rocket Company,14891,2010.0,0.0,0.0,0.03,0.0,0.03
Adventure,Rondomedia,41634,6035.0,0.0,0.11,0.0,0.01,0.13999999999999999
Adventure,Russel,48668,6028.0,0.0,0.0,0.04,0.0,0.04
Adventure,SNK Playmore,42676,6024.0,0.0,0.0,0.1,0.0,0.1
Adventure,Sammy Corporation,11929,2002.0,0.03,0.03,0.0,0.01,0.07
Adventure,Scholastic Inc.,36834,10043.0,1.17,0.03,0.0,0.08,1.29
Adventure,Sega,280052,62083.0,0.8400000000000001,0.3,6.060000000000001,0.23000000000000004,7.410000000000003
Adventure,Shogakukan,25678,3990.0,0.0,0.0,0.11,0.0,0.11
Adventure,Societa,13717,1996.0,0.0,0.0,0.04,0.0,0.04
Adventure,Sony Computer Entertainment,377517,82203.0,4.569999999999999,4.39,2.729999999999999,1.8500000000000003,13.549999999999999
Adventure,Sony Computer Entertainment Europe,10480,6040.0,0.65,1.43,0.05,0.5,2.6399999999999997
Adventure,SouthPeak Games,23547,4020.0,0.01,0.16999999999999998,0.0,0.02,0.19999999999999998
Adventure,Spike,42275,6026.0,0.0,0.0,0.1,0.0,0.1
Adventure,Square Enix,86958,20127.0,1.07,1.12,0.51,0.25,2.9600000000000004
Adventure,Storm City Games,14692,2009.0,0.03,0.0,0.0,0.0,0.03
Adventure,Success,58490,8037.0,0.0,0.0,0.13,0.0,0.13
Adventure,Sunsoft,21887,3992.0,0.08,0.05,0.06,0.01,0.2
Adventure,Sweets,29552,4015.0,0.0,0.0,0.05,0.0,0.05
Adventure,Swing! Entertainment,9191,2002.0,0.11,0.03,0.0,0.01,0.14
Adventure,System Soft,15917,2008.0,0.0,0.0,0.02,0.0,0.02
Adventure,TDK Mediactive,26087,4004.0,0.06999999999999999,0.05,0.0,0.02,0.13
Adventure,TGL,59964,8054.0,0.0,0.0,0.09999999999999999,0.0,0.09999999999999999
Adventure,THQ,356551,94283.0,11.219999999999997,7.1699999999999955,0.14,1.4400000000000006,19.98
Adventure,Taito,15530,2006.0,0.0,0.0,0.02,0.0,0.02
Adventure,Take-Two Interactive,94973,24068.0,3.9600000000000004,2.579999999999999,0.13999999999999999,0.8800000000000001,7.5600000000000005
Adventure,Takuyo,16506,2011.0,0.0,0.0,0.01,0.0,0.01
Adventure,Tecmo Koei,222118,34134.0,0.0,0.0,1.0100000000000002,0.0,1.0100000000000002
Adventure,Telltale Games,258290,46324.0,1.2300000000000002,0.9100000000000001,0.03,0.3700000000000001,2.5599999999999987
Adventure,The Adventure Company,32757,6025.0,0.2,0.060000000000000005,0.0,0.03,0.28
Adventure,Type-Moon,10699,2014.0,0.0,0.0,0.1,0.0,0.1
Adventure,Ubisoft,518426,118406.0,11.409999999999995,8.079999999999993,0.28,2.429999999999998,22.19
Adventure,Unknown,217462,26143.0,0.6399999999999999,0.08,0.39,0.04,1.1500000000000001
Adventure,Valcon Games,16368,2010.0,0.01,0.0,0.0,0.0,0.01
Adventure,ValuSoft,16131,2011.0,0.01,0.0,0.0,0.0,0.01
Adventure,Victor Interactive,15606,2002.0,0.0,0.0,0.02,0.0,0.02
Adventure,Views,16454,2014.0,0.0,0.0,0.01,0.0,0.01
Adventure,Virgin Interactive,2635,1992.0,0.01,0.77,0.0,0.0,0.78
Adventure,Vivendi Games,57928,14022.0,0.8800000000000001,0.47,0.06,0.15,1.54
Adventure,Warner Bros. Interactive Entertainment,24397,6035.0,0.31,0.19,0.0,0.08,0.59
Adventure,Warp,11786,1997.0,0.0,0.0,0.07,0.0,0.07
Adventure,WayForward Technologies,12889,2015.0,0.05,0.0,0.0,0.01,0.05
Adventure,Yeti,137043,18079.0,0.0,0.0,0.21000000000000002,0.0,0.21000000000000002
Adventure,Yumedia,12594,1995.0,0.0,0.0,0.06,0.0,0.06
Adventure,Zoo Digital Publishing,91942,14049.0,0.33999999999999997,0.01,0.0,0.01,0.39
Adventure,Zoo Games,15173,2010.0,0.02,0.0,0.0,0.0,0.02
Adventure,Zushi Games,13132,2007.0,0.04,0.0,0.0,0.0,0.05
Adventure,dramatic create,60461,8061.0,0.0,0.0,0.1,0.0,0.1
Adventure,imageepoch Inc.,16426,2014.0,0.0,0.0,0.01,0.0,0.01
Fighting,3DO,3665,2000.0,0.31,0.21,0.0,0.04,0.55
Fighting,505 Games,128414,22089.0,0.52,0.22,0.060000000000000005,0.09999999999999999,0.9099999999999999
Fighting,5pb,13811,2011.0,0.02,0.0,0.02,0.0,0.04
Fighting,AQ Interactive,23101,4016.0,0.06,0.05,0.07,0.02,0.19
Fighting,Acclaim Entertainment,223784,61956.0,11.619999999999996,3.989999999999999,0.48,0.6900000000000002,16.800000000000008
Fighting,Activision,41714,13987.0,1.9400000000000004,0.76,0.0,0.15,2.86
Fighting,Agetec,8321,1998.0,0.05,0.04,0.07,0.01,0.17
Fighting,Angel Studios,9921,1994.0,0.0,0.0,0.12,0.0,0.12
Fighting,Aqua Plus,10635,2012.0,0.05,0.0,0.05,0.01,0.1
Fighting,Arc System Works,76600,14094.0,0.41000000000000003,0.0,0.3400000000000001,0.09,0.8400000000000001
Fighting,Arena Entertainment,565,1992.0,1.95,0.63,0.0,0.09,2.67
Fighting,Asmik Ace Entertainment,10757,1996.0,0.0,0.0,0.09,0.01,0.1
Fighting,Atari,186193,74175.0,14.610000000000001,3.2499999999999987,5.4700000000000015,2.5899999999999985,25.98
Fighting,Atlus,43442,10047.0,0.44,0.16,0.5,0.09999999999999999,1.1900000000000002
Fighting,BAM! Entertainment,10273,2000.0,0.06,0.04,0.0,0.01,0.11
Fighting,Banpresto,84235,12020.0,0.07,0.03,0.12,0.03,0.25
Fighting,Broccoli,30928,4016.0,0.0,0.0,0.03,0.0,0.03
Fighting,Capcom,460063,114251.0,14.620000000000001,6.769999999999999,9.369999999999997,2.199999999999999,33.01
Fighting,Cloud Imperium Games Corporation,27483,4024.0,0.08,0.0,0.0,0.0,0.08
Fighting,Crave Entertainment,56369,10041.0,0.36000000000000004,0.08,0.0,0.03,0.47000000000000003
Fighting,D3Publisher,34255,6024.0,0.11,0.01,0.13,0.0,0.26
Fighting,Deep Silver,21659,4027.0,0.11000000000000001,0.03,0.03,0.02,0.19
Fighting,ESP,14636,2002.0,0.0,0.0,0.03,0.0,0.03
Fighting,Ecole,12580,2009.0,0.0,0.0,0.06,0.0,0.06
Fighting,Eidos Interactive,48977,14011.0,1.43,0.9400000000000001,0.16,0.23,2.7300000000000004
Fighting,Electronic Arts,149813,76172.0,19.880000000000003,8.75,0.03,2.7799999999999976,31.389999999999997
Fighting,Empire Interactive,4173,2000.0,0.05,0.04,0.38,0.01,0.47
Fighting,Enterbrain,12088,2002.0,0.03,0.03,0.0,0.01,0.07
Fighting,Falcom Corporation,12298,2010.0,0.0,0.0,0.06,0.0,0.06
Fighting,G.Rev,14494,2010.0,0.0,0.0,0.03,0.0,0.03
Fighting,GT Interactive,32553,13978.0,4.6,1.95,0.0,0.28,6.84
Fighting,Game Factory,26550,4014.0,0.09,0.0,0.0,0.0,0.09
Fighting,Global Star,8179,2004.0,0.09,0.07,0.0,0.02,0.18
Fighting,Gotham Games,10049,4006.0,0.53,0.33999999999999997,0.0,0.11,0.97
Fighting,Grand Prix Games,12661,2007.0,0.0,0.0,0.06,0.0,0.06
Fighting,Hudson Soft,54179,8005.0,0.07,0.02,0.08,0.0,0.17
Fighting,Human Entertainment,43463,11974.0,0.0,0.0,1.4500000000000002,0.02,1.46
Fighting,Ignition Entertainment,235301,40131.0,1.2700000000000005,0.55,0.21000000000000002,0.20000000000000004,2.2599999999999993
Fighting,Imagineer,13117,1999.0,0.04,0.01,0.0,0.0,0.05
Fighting,Infogrames,15017,4000.0,0.38,0.16,0.0,0.02,0.55
Fighting,Interplay,7413,1997.0,0.17,0.04,0.0,0.0,0.21
Fighting,Irem Software Engineering,12330,2008.0,0.05,0.0,0.01,0.0,0.06
Fighting,JVC,9987,1994.0,0.0,0.0,0.12,0.0,0.12
Fighting,Jaleco,16196,1999.0,0.01,0.01,0.0,0.0,0.01
Fighting,Kokopeli Digital Studios,14526,1995.0,0.02,0.01,0.0,0.0,0.03
Fighting,Konami Digital Entertainment,241023,40090.0,0.7500000000000002,0.26,0.6300000000000001,0.09,1.7300000000000006
Fighting,Majesco Entertainment,33445,6018.0,0.24,0.01,0.02,0.02,0.28
Fighting,Marvelous Entertainment,5210,2013.0,0.13,0.02,0.16,0.05,0.36
Fighting,Marvelous Interactive,129407,18074.0,0.06999999999999999,0.02,0.19999999999999998,0.0,0.30000000000000004
Fighting,Metro 3D,14941,2003.0,0.02,0.01,0.0,0.0,0.02
Fighting,Microsoft Game Studios,39060,10022.0,1.68,0.44999999999999996,0.24,0.08999999999999998,2.4299999999999997
Fighting,Midas Interactive Entertainment,11770,2000.0,0.04,0.03,0.0,0.0,0.07
Fighting,Midway Games,144895,50100.0,11.7,3.309999999999999,0.0,1.4600000000000004,16.51
Fighting,Namco Bandai Games,984897,269062.0,21.460000000000004,14.71999999999999,19.830000000000002,5.249999999999994,61.22
Fighting,Natsume,10638,1997.0,0.08,0.02,0.0,0.0,0.1
Fighting,New,5247,1995.0,0.0,0.0,0.33,0.02,0.36
Fighting,NewKidCo,12069,2003.0,0.05,0.01,0.0,0.0,0.07
Fighting,Nintendo,47056,36031.0,27.1,8.639999999999997,14.94,2.6499999999999986,53.35000000000001
Fighting,Nippon Ichi Software,13451,4025.0,0.33,0.13,0.11000000000000001,0.07,0.63
Fighting,Nitroplus,16301,2015.0,0.0,0.0,0.01,0.0,0.01
Fighting,Ocean,21308,3993.0,0.16,0.05,0.0,0.0,0.22
Fighting,PQube,168596,34181.0,1.3300000000000003,0.55,0.6900000000000002,0.25,2.799999999999999
Fighting,Playmore,13516,2002.0,0.0,0.0,0.04,0.0,0.04
Fighting,Rage Software,22135,6006.0,0.6000000000000001,0.38,0.0,0.12,1.1
Fighting,Rising Star Games,22691,6031.0,0.47000000000000003,0.15000000000000002,0.05,0.06999999999999999,0.72
Fighting,SNK,231442,43926.0,0.04,0.03,2.4799999999999995,0.04,2.5899999999999994
Fighting,SNK Playmore,160314,24052.0,0.15,0.09,0.44999999999999996,0.02,0.7000000000000002
Fighting,Sammy Corporation,39223,8011.0,0.19,0.14,0.24,0.04,0.6099999999999999
Fighting,Screenlife,11781,2015.0,0.0,0.0,0.07,0.0,0.07
Fighting,Sega,311271,74099.0,4.51,2.6099999999999994,6.520000000000001,1.02,14.679999999999998
Fighting,Sony Computer Entertainment,214054,60054.0,10.299999999999999,8.529999999999998,7.239999999999999,2.0799999999999996,28.15
Fighting,SouthPeak Games,36273,6019.0,0.16,0.04,0.0,0.01,0.21000000000000002
Fighting,Spike,19390,4003.0,0.09,0.03,0.12,0.0,0.25
Fighting,Square Enix,15426,6028.0,0.72,0.64,1.4300000000000002,0.4,3.2
Fighting,SquareSoft,21489,7993.0,0.42000000000000004,0.29000000000000004,0.77,0.08,1.55
Fighting,Sunrise Interactive,15632,2006.0,0.0,0.0,0.02,0.0,0.02
Fighting,Sunsoft,29231,3988.0,0.0,0.0,0.06,0.0,0.06
Fighting,THQ,245545,142448.0,42.62999999999998,20.580000000000005,0.6400000000000001,8.999999999999988,72.85999999999999
Fighting,Taito,16183,2007.0,0.0,0.0,0.01,0.0,0.01
Fighting,Takara,17747,7973.0,0.0,0.0,1.8000000000000003,0.0,1.8000000000000003
Fighting,Takara Tomy,111150,20081.0,0.22,0.03,0.7800000000000002,0.02,1.05
Fighting,Take-Two Interactive,12559,2012.0,0.06,0.0,0.0,0.0,0.06
Fighting,Tecmo Koei,92608,24098.0,1.2900000000000003,0.7400000000000001,1.51,0.27,3.8000000000000003
Fighting,Time Warner Interactive,10038,1994.0,0.06,0.04,0.0,0.01,0.11
Fighting,Titus,21668,5999.0,0.44,0.22,0.0,0.04,0.68
Fighting,Tomy Corporation,53362,20024.0,1.32,0.6200000000000001,1.96,0.24000000000000002,4.130000000000001
Fighting,Tryfirst,14667,2008.0,0.0,0.0,0.03,0.0,0.03
Fighting,Ubisoft,132979,36092.0,3.89,1.9500000000000004,0.5800000000000001,0.6600000000000001,7.07
Fighting,Ubisoft Annecy,9924,4023.0,0.32,0.29,0.1,0.05,0.77
Fighting,Ultravision,4153,0.0,0.44,0.03,0.0,0.0,0.47
Fighting,Universal Interactive,5813,2002.0,0.23,0.07,0.0,0.01,0.31
Fighting,Unknown,81405,2007.0,0.15999999999999998,0.05,0.07,0.0,0.29000000000000004
Fighting,Vic Tokai,18541,3993.0,0.19,0.08,0.0,0.01,0.27
Fighting,Virgin Interactive,110623,37956.0,2.5399999999999996,1.6300000000000006,3.35,0.46000000000000013,7.979999999999999
Fighting,Vivendi Games,40334,8014.0,0.29,0.16,0.0,0.04,0.49999999999999994
Fighting,Warner Bros. Interactive Entertainment,41145,22144.0,8.679999999999998,3.3200000000000007,0.01,1.6900000000000004,13.69
Fighting,Xing Entertainment,6817,1997.0,0.04,0.03,0.16,0.02,0.24
Fighting,Yeti,15889,2016.0,0.0,0.0,0.02,0.0,0.02
Fighting,Yuke's,29849,4013.0,0.0,0.0,0.05,0.0,0.05
Fighting,Zoo Digital Publishing,33469,6018.0,0.22999999999999998,0.03,0.0,0.02,0.28
Misc,505 Games,308788,62271.0,3.6299999999999994,0.5200000000000001,0.0,0.3400000000000002,4.53
Misc,7G//AMES,14693,2011.0,0.0,0.02,0.0,0.0,0.03
Misc,AQ Interactive,33289,6026.0,0.28,0.01,0.04,0.03,0.34
Misc,ASCII Entertainment,17040,3994.0,0.19,0.13,0.08,0.02,0.42000000000000004
Misc,ASK,14320,1996.0,0.0,0.0,0.03,0.0,0.03
Misc,Acclaim Entertainment,34554,10004.0,0.79,0.33999999999999997,0.0,0.06,1.19
Misc,Activision,569906,206824.0,48.68,17.630000000000013,0.05,10.06999999999998,76.54999999999993
Misc,Activision Value,13219,2005.0,0.04,0.01,0.0,0.0,0.05
Misc,Agatsuma Entertainment,11590,2004.0,0.06,0.02,0.0,0.0,0.08
Misc,Agetec,11461,2003.0,0.04,0.03,0.0,0.01,0.08
Misc,Alchemist,54843,8048.0,0.0,0.0,0.18,0.0,0.18
Misc,Alvion,31803,4019.0,0.0,0.0,0.04,0.0,0.04
Misc,Aqua Plus,72422,10068.0,0.0,0.0,0.15000000000000002,0.0,0.15000000000000002
Misc,Arc System Works,12891,2009.0,0.05,0.0,0.0,0.0,0.05
Misc,Arika,15962,2002.0,0.01,0.01,0.0,0.0,0.02
Misc,Aruze Corp,17893,5999.0,0.0,0.0,1.09,0.08,1.1800000000000002
Misc,Asgard,85391,12067.0,0.0,0.0,0.22,0.0,0.22
Misc,Aspyr,41883,6024.0,0.08,0.03,0.0,0.02,0.12
Misc,Atari,220313,52091.0,5.9799999999999995,0.7300000000000002,0.06999999999999999,0.40000000000000013,7.209999999999998
Misc,Atlus,15547,2006.0,0.0,0.0,0.02,0.0,0.02
Misc,Avanquest,26684,6027.0,0.26,0.26,0.0,0.05,0.58
Misc,Avanquest Software,31258,4027.0,0.0,0.04,0.0,0.0,0.04
Misc,BAM! Entertainment,7735,2002.0,0.14,0.05,0.0,0.0,0.2
Misc,Banpresto,16111,2007.0,0.0,0.0,0.01,0.0,0.01
Misc,Benesse,78677,12046.0,0.01,0.0,0.32,0.0,0.33
Misc,Black Bean Games,62527,10052.0,0.18000000000000002,0.1,0.0,0.03,0.32999999999999996
Misc,Brash Entertainment,29185,6022.0,0.33,0.03,0.0,0.03,0.39
Misc,Broccoli,10522,2011.0,0.0,0.0,0.1,0.0,0.1
Misc,Capcom,102496,22076.0,1.12,0.29000000000000004,0.38,0.14,1.94
Misc,Cave,10427,2008.0,0.1,0.0,0.0,0.01,0.1
Misc,City Interactive,12531,2009.0,0.06,0.0,0.0,0.0,0.06
Misc,Coconuts Japan,12958,1993.0,0.0,0.0,0.05,0.0,0.05
Misc,Codemasters,55904,14022.0,0.9300000000000002,0.6100000000000001,0.0,0.15000000000000002,1.7
Misc,Commseed,16460,2008.0,0.0,0.0,0.01,0.0,0.01
Misc,Conspiracy Entertainment,25185,4020.0,0.12,0.0,0.0,0.01,0.13
Misc,Crave Entertainment,177799,36112.0,2.09,0.3700000000000001,0.0,0.15000000000000002,2.6099999999999994
Misc,Creative Core,16339,2008.0,0.0,0.0,0.01,0.0,0.01
Misc,Culture Brain,15765,2008.0,0.0,0.0,0.02,0.0,0.02
Misc,CyberFront,31027,4022.0,0.01,0.0,0.03,0.0,0.04
Misc,D3Publisher,377868,64275.0,1.1500000000000001,0.32000000000000006,2.0900000000000003,0.18000000000000005,3.75
Misc,DSI Games,19672,4013.0,0.2,0.04,0.0,0.01,0.26
Misc,DTP Entertainment,69450,8041.0,0.15000000000000002,0.09,0.0,0.03,0.26
Misc,Daito,50896,8024.0,0.0,0.0,0.22999999999999998,0.0,0.22999999999999998
Misc,Data Design Interactive,11738,2009.0,0.07,0.0,0.0,0.0,0.07
Misc,Deep Silver,81869,14070.0,0.04,0.56,0.0,0.09,0.7200000000000001
Misc,"Destination Software, Inc",11369,2005.0,0.06,0.02,0.0,0.0,0.08
Misc,Destineer,48786,8036.0,0.6000000000000001,0.0,0.0,0.04,0.6300000000000001
Misc,Disney Interactive Studios,257944,88376.0,15.089999999999996,5.679999999999998,0.27,3.769999999999997,24.889999999999997
Misc,Dorart,31852,4018.0,0.0,0.0,0.03,0.0,0.03
Misc,DreamCatcher Interactive,35052,6028.0,0.22000000000000003,0.0,0.0,0.02,0.22999999999999998
Misc,Edia,27103,4015.0,0.0,0.0,0.09000000000000001,0.0,0.09000000000000001
Misc,Eidos Interactive,49676,10020.0,0.6400000000000001,0.38,0.0,0.08,1.12
Misc,Electronic Arts,311117,86344.0,14.920000000000002,7.299999999999999,0.01,2.6999999999999966,24.950000000000003
Misc,Empire Interactive,66940,10010.0,0.43000000000000005,0.28,0.0,0.060000000000000005,0.77
Misc,Enix Corporation,12523,3993.0,0.04,0.03,0.47,0.02,0.55
Misc,Epoch,11332,1991.0,0.0,0.0,0.08,0.0,0.08
Misc,Fields,14145,2012.0,0.0,0.0,0.03,0.0,0.03
Misc,Focus Home Interactive,16516,2006.0,0.0,0.01,0.0,0.0,0.01
Misc,Focus Multimedia,15498,2015.0,0.0,0.02,0.0,0.0,0.02
Misc,Foreign Media Games,27028,4020.0,0.07,0.02,0.0,0.01,0.11
Misc,FuRyu,50861,8059.0,0.0,0.0,0.24000000000000002,0.0,0.24000000000000002
Misc,Funbox Media,3005,2011.0,0.59,0.04,0.0,0.04,0.68
Misc,GSP,47819,10048.0,0.33,1.02,0.0,0.16000000000000003,1.5100000000000002
Misc,GT Interactive,2202,1996.0,0.52,0.36,0.0,0.06,0.94
Misc,Gainax Network Systems,13206,1998.0,0.0,0.0,0.05,0.0,0.05
Misc,Gakken,31369,4014.0,0.0,0.0,0.04,0.0,0.04
Misc,Game Factory,61747,10037.0,0.3600000000000001,0.02,0.0,0.02,0.41000000000000003
Misc,Game Life,8427,2009.0,0.04,0.11,0.0,0.02,0.17
Misc,GameMill Entertainment,22378,6033.0,0.77,0.0,0.0,0.05,0.81
Misc,GameTek,10632,1998.0,0.08,0.02,0.0,0.0,0.1
Misc,Gamecock,25968,4016.0,0.1,0.0,0.0,0.0,0.11
Misc,Gameloft,10171,2007.0,0.1,0.0,0.0,0.01,0.11
Misc,Gathering of Developers,21356,4008.0,0.12000000000000001,0.07,0.0,0.02,0.2
Misc,Global A Entertainment,16019,2008.0,0.0,0.0,0.01,0.0,0.01
Misc,Graffiti,21542,4020.0,0.19,0.0,0.0,0.01,0.2
Misc,GungHo,14001,2008.0,0.0,0.0,0.04,0.0,0.04
Misc,HMH Interactive,14113,2008.0,0.0,0.03,0.0,0.0,0.03
Misc,Hackberry,96215,14054.0,0.0,0.0,0.31,0.0,0.31
Misc,Happinet,15584,2015.0,0.0,0.0,0.02,0.0,0.02
Misc,Harmonix Music Systems,9671,4030.0,0.6,0.09,0.0,0.11000000000000001,0.8
Misc,Hasbro Interactive,40025,15991.0,4.62,1.8800000000000001,0.0,0.29000000000000004,6.8
Misc,Hudson Entertainment,28692,6009.0,0.11,0.02,0.44,0.04,0.6000000000000001
Misc,Hudson Soft,167979,42105.0,0.01,0.0,4.85,0.01,4.879999999999999
Misc,IE Institute,37434,8027.0,0.0,0.0,0.9400000000000002,0.0,0.9400000000000002
Misc,Idea Factory,74043,10063.0,0.0,0.0,0.15000000000000002,0.0,0.15000000000000002
Misc,Ignition Entertainment,41860,8026.0,0.31000000000000005,0.08,0.01,0.04,0.45999999999999996
Misc,Imax,12291,1993.0,0.0,0.0,0.06,0.0,0.06
Misc,Infogrames,42033,14012.0,2.5500000000000003,0.98,0.05,0.16000000000000003,3.73
Misc,Interplay,9366,3998.0,0.5700000000000001,0.38,0.0,0.07,1.02
Misc,Irem Software Engineering,72668,10042.0,0.0,0.0,0.16999999999999998,0.0,0.16999999999999998
Misc,JVC,11667,1998.0,0.04,0.03,0.0,0.0,0.08
Misc,Jaleco,27032,4002.0,0.0,0.0,0.11,0.0,0.11
Misc,Jester Interactive,14090,2003.0,0.02,0.01,0.0,0.0,0.04
Misc,JoWood Productions,12835,2008.0,0.05,0.0,0.0,0.0,0.05
Misc,KSS,14359,1996.0,0.0,0.0,0.03,0.0,0.03
Misc,Kadokawa Games,9938,2014.0,0.0,0.0,0.12,0.0,0.12
Misc,Kadokawa Shoten,15605,2011.0,0.0,0.0,0.02,0.0,0.02
Misc,Kaga Create,12859,2015.0,0.0,0.0,0.05,0.0,0.05
